Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,OxygenTanks,PopulationDensityPerSqKm
368,2020-03-26,6:00 PM,Bihar,6,0,0,1,6,8611,348
369,2020-03-26,6:00 PM,Chandigarh,7,0,0,0,7,7144,728
370,2020-03-26,6:00 PM,Chhattisgarh,6,0,0,0,6,4698,543
371,2020-03-26,6:00 PM,Delhi,35,1,6,1,36,8248,394
372,2020-03-26,6:00 PM,Goa,3,0,0,0,3,8179,295
373,2020-03-26,6:00 PM,Gujarat,42,1,0,3,43,5668,339
374,2020-03-26,6:00 PM,Haryana,16,14,11,0,30,4241,499
375,2020-03-26,6:00 PM,Himachal Pradesh,3,0,0,1,3,452,690
376,2020-03-26,6:00 PM,Jammu and Kashmir,13,0,1,0,13,6860,463
377,2020-03-26,6:00 PM,Karnataka,55,0,3,2,55,5282,372
378,2020-03-26,6:00 PM,Kerala,110,8,6,0,118,2647,653
379,2020-03-26,6:00 PM,Ladakh,13,0,0,0,13,579,431
380,2020-03-26,6:00 PM,Madhya Pradesh,20,0,0,1,20,7097,640
381,2020-03-26,6:00 PM,Maharashtra,121,3,1,3,124,9865,170
382,2020-03-26,6:00 PM,Manipur,1,0,0,0,1,2590,344
383,2020-03-26,6:00 PM,Mizoram,1,0,0,0,1,3907,589
384,2020-03-26,6:00 PM,Odisha,2,0,0,0,2,763,330
385,2020-03-26,6:00 PM,Puducherry,1,0,0,0,1,9478,747
386,2020-03-26,6:00 PM,Punjab,33,0,0,1,33,1479,542
387,2020-03-26,6:00 PM,Rajasthan,39,2,3,0,41,1243,505
388,2020-03-26,6:00 PM,Tamil Nadu,20,6,1,1,26,5904,141
389,2020-03-26,6:00 PM,Telengana,34,10,1,0,44,246,537
390,2020-03-26,6:00 PM,Uttarakhand,4,1,0,0,5,3224,645
391,2020-03-26,6:00 PM,Uttar Pradesh,40,1,11,0,41,6015,818
392,2020-03-26,6:00 PM,West Bengal,10,0,0,1,10,2308,656
393,2020-03-27,10:00 AM,Andaman and Nicobar Islands,1,0,0,0,1,580,598
394,2020-03-27,10:00 AM,Andhra Pradesh,12,0,1,0,12,3635,854
395,2020-03-27,10:00 AM,Bihar,6,0,0,1,6,47,760
396,2020-03-27,10:00 AM,Chandigarh,7,0,0,0,7,3962,164
397,2020-03-27,10:00 AM,Chhattisgarh,6,0,0,0,6,9307,369
398,2020-03-27,10:00 AM,Delhi,35,1,6,1,36,9552,359
399,2020-03-27,10:00 AM,Goa,3,0,0,0,3,3524,211
400,2020-03-27,10:00 AM,Gujarat,42,1,0,3,43,631,373
401,2020-03-27,10:00 AM,Haryana,16,14,11,0,30,8955,459
402,2020-03-27,10:00 AM,Himachal Pradesh,3,0,0,1,3,9426,773
403,2020-03-27,10:00 AM,Jammu and Kashmir,13,0,1,1,13,2408,487
404,2020-03-27,10:00 AM,Karnataka,55,0,3,2,55,1164,968
405,2020-03-27,10:00 AM,Kerala,129,8,11,0,137,5852,545
406,2020-03-27,10:00 AM,Ladakh,13,0,3,0,13,7447,408
407,2020-03-27,10:00 AM,Madhya Pradesh,20,0,0,1,20,6394,503
408,2020-03-27,10:00 AM,Maharashtra,127,3,15,4,130,8529,554
409,2020-03-27,10:00 AM,Manipur,1,0,0,0,1,9885,449
410,2020-03-27,10:00 AM,Mizoram,1,0,0,0,1,8139,529
411,2020-03-27,10:00 AM,Odisha,2,0,0,0,2,3423,316
412,2020-03-27,10:00 AM,Puducherry,1,0,0,0,1,8069,366
413,2020-03-27,10:00 AM,Punjab,33,0,0,1,33,205,584
414,2020-03-27,10:00 AM,Rajasthan,39,2,3,0,41,9626,541
415,2020-03-27,10:00 AM,Tamil Nadu,23,6,1,1,29,3183,331
416,2020-03-27,10:00 AM,Telengana,35,10,1,0,45,6818,614
417,2020-03-27,10:00 AM,Uttarakhand,4,1,0,0,5,9421,254
418,2020-03-27,10:00 AM,Uttar Pradesh,40,1,11,0,41,5788,205
419,2020-03-27,10:00 AM,West Bengal,10,0,0,1,10,8389,599
420,2020-03-28,6:00 PM,Andhra Pradesh,14,0,1,0,14,3479,544
421,2020-03-28,6:00 PM,Andaman and Nicobar Islands,6,0,0,0,6,1974,145
422,2020-03-28,6:00 PM,Bihar,9,0,0,1,9,1563,768
423,2020-03-28,6:00 PM,Chandigarh,8,0,0,0,8,9577,446
424,2020-03-28,6:00 PM,Chhattisgarh,6,0,0,0,6,8453,474
425,2020-03-28,6:00 PM,Delhi,38,1,6,1,39,8845,785
426,2020-03-28,6:00 PM,Goa,3,0,0,0,3,9136,454
427,2020-03-28,6:00 PM,Gujarat,44,1,0,3,45,2172,620
428,2020-03-28,6:00 PM,Haryana,19,14,12,0,33,3666,506
429,2020-03-28,6:00 PM,Himachal Pradesh,3,0,0,1,3,9609,419
430,2020-03-28,6:00 PM,Jammu and Kashmir,20,0,1,1,20,9264,269
431,2020-03-28,6:00 PM,Karnataka,55,0,3,2,55,2380,488
432,2020-03-28,6:00 PM,Kerala,168,8,11,0,176,9199,546
433,2020-03-28,6:00 PM,Ladakh,13,0,3,0,13,2342,324
434,2020-03-28,6:00 PM,Madhya Pradesh,30,0,0,2,30,9159,762
435,2020-03-28,6:00 PM,Maharashtra,177,3,25,5,180,7048,702
436,2020-03-28,6:00 PM,Manipur,1,0,0,0,1,6146,308
437,2020-03-28,6:00 PM,Mizoram,1,0,0,0,1,9492,665
438,2020-03-28,6:00 PM,Odisha,3,0,0,0,3,7972,474
439,2020-03-28,6:00 PM,Puducherry,1,0,0,0,1,7038,373
440,2020-03-28,6:00 PM,Punjab,38,0,1,1,38,6153,429
441,2020-03-28,6:00 PM,Rajasthan,52,2,3,0,54,3548,231
442,2020-03-28,6:00 PM,Tamil Nadu,34,6,2,1,40,9981,504
443,2020-03-28,6:00 PM,Telengana,46,10,1,0,56,5353,885
444,2020-03-28,6:00 PM,Uttarakhand,4,1,0,0,5,255,603
445,2020-03-28,6:00 PM,Uttar Pradesh,54,1,11,0,55,4888,205
446,2020-03-28,6:00 PM,West Bengal,15,0,0,1,15,9688,420
447,2020-03-29,7:30 PM,Andhra Pradesh,-,-,1,0,19,7859,487
448,2020-03-29,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,5227,640
449,2020-03-29,7:30 PM,Bihar,-,-,0,1,11,9960,529
450,2020-03-29,7:30 PM,Chandigarh,-,-,0,0,8,8345,97
451,2020-03-29,7:30 PM,Chhattisgarh,-,-,0,0,7,8294,441
452,2020-03-29,7:30 PM,Delhi,-,-,6,2,49,9490,308
453,2020-03-29,7:30 PM,Goa,-,-,0,0,5,9478,341
454,2020-03-29,7:30 PM,Gujarat,-,-,1,5,58,7883,352
455,2020-03-29,7:30 PM,Haryana,-,-,17,0,33,3416,129
456,2020-03-29,7:30 PM,Himachal Pradesh,-,-,0,1,3,5649,744
457,2020-03-29,7:30 PM,Jammu and Kashmir,-,-,1,2,31,5628,481
458,2020-03-29,7:30 PM,Karnataka,-,-,5,3,76,7607,282
459,2020-03-29,7:30 PM,Kerala,-,-,15,1,182,449,630
460,2020-03-29,7:30 PM,Ladakh,-,-,3,0,13,3779,312
461,2020-03-29,7:30 PM,Madhya Pradesh,-,-,0,2,30,2662,840
462,2020-03-29,7:30 PM,Maharashtra,-,-,25,6,186,9044,598
463,2020-03-29,7:30 PM,Manipur,-,-,0,0,1,3057,615
464,2020-03-29,7:30 PM,Mizoram,-,-,0,0,1,6725,665
465,2020-03-29,7:30 PM,Odisha,-,-,0,0,3,5432,381
466,2020-03-29,7:30 PM,Puducherry,-,-,0,0,1,3829,603
467,2020-03-29,7:30 PM,Punjab,-,-,1,1,38,4381,242
468,2020-03-29,7:30 PM,Rajasthan,-,-,3,0,55,893,523
469,2020-03-29,7:30 PM,Tamil Nadu,-,-,4,1,49,251,624
470,2020-03-29,7:30 PM,Telengana,-,-,1,1,66,9615,930
471,2020-03-29,7:30 PM,Uttarakhand,-,-,2,0,7,5634,400
472,2020-03-29,7:30 PM,Uttar Pradesh,-,-,11,0,65,3608,619
473,2020-03-29,7:30 PM,West Bengal,-,-,0,1,18,1005,361
474,2020-03-30,9:30 PM,Andhra Pradesh,-,-,1,0,23,426,270
475,2020-03-30,9:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,3051,356
476,2020-03-30,9:30 PM,Bihar,-,-,0,1,15,8414,269
477,2020-03-30,9:30 PM,Chandigarh,-,-,0,0,8,9662,228
478,2020-03-30,9:30 PM,Chhattisgarh,-,-,0,0,7,901,549
479,2020-03-30,9:30 PM,Delhi,-,-,6,2,87,6461,198
480,2020-03-30,9:30 PM,Goa,-,-,0,0,5,9960,477
481,2020-03-30,9:30 PM,Gujarat,-,-,1,6,69,8943,124
482,2020-03-30,9:30 PM,Haryana,-,-,18,0,36,2868,420
483,2020-03-30,9:30 PM,Himachal Pradesh,-,-,0,1,3,839,505
484,2020-03-30,9:30 PM,Jammu and Kashmir,-,-,2,2,48,1764,524
485,2020-03-30,9:30 PM,Karnataka,-,-,5,3,83,4780,669
486,2020-03-30,9:30 PM,Kerala,-,-,19,1,202,671,400
487,2020-03-30,9:30 PM,Ladakh,-,-,3,0,13,6570,535
488,2020-03-30,9:30 PM,Madhya Pradesh,-,-,0,3,47,7355,689
489,2020-03-30,9:30 PM,Maharashtra,-,-,25,8,198,8178,350
490,2020-03-30,9:30 PM,Manipur,-,-,0,0,1,7462,430
491,2020-03-30,9:30 PM,Mizoram,-,-,0,0,1,4636,619
492,2020-03-30,9:30 PM,Odisha,-,-,0,0,3,5548,367
493,2020-03-30,9:30 PM,Puducherry,-,-,0,0,1,2619,308
494,2020-03-30,9:30 PM,Punjab,-,-,1,1,38,5866,1002
495,2020-03-30,9:30 PM,Rajasthan,-,-,3,0,59,3308,338
496,2020-03-30,9:30 PM,Tamil Nadu,-,-,4,1,67,8250,761
497,2020-03-30,9:30 PM,Telengana,-,-,1,1,71,5506,420
498,2020-03-30,9:30 PM,Uttarakhand,-,-,2,0,7,9066,472
499,2020-03-30,9:30 PM,Uttar Pradesh,-,-,11,0,82,759,417
500,2020-03-30,9:30 PM,West Bengal,-,-,0,1,22,7128,805
501,2020-03-30,9:30 PM,Unassigned,-,-,0,0,46,5038,421
502,2020-03-31,8:30 PM,Andhra Pradesh,-,-,1,0,40,1278,586
503,2020-03-31,8:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,3708,546
504,2020-03-31,8:30 PM,Bihar,-,-,0,1,15,6415,674
505,2020-03-31,8:30 PM,Chandigarh,-,-,0,0,13,1205,536
506,2020-03-31,8:30 PM,Chhattisgarh,-,-,0,0,8,2280,553
507,2020-03-31,8:30 PM,Delhi,-,-,6,2,97,8686,723
508,2020-03-31,8:30 PM,Goa,-,-,0,0,5,7126,802
509,2020-03-31,8:30 PM,Gujarat,-,-,3,6,73,1896,426
510,2020-03-31,8:30 PM,Haryana,-,-,21,0,40,3350,746
511,2020-03-31,8:30 PM,Himachal Pradesh,-,-,0,1,3,7865,668
512,2020-03-31,8:30 PM,Jammu and Kashmir,-,-,2,2,54,8444,669
513,2020-03-31,8:30 PM,Karnataka,-,-,5,3,83,7560,688
514,2020-03-31,8:30 PM,Kerala,-,-,19,1,234,1545,554
515,2020-03-31,8:30 PM,Ladakh,-,-,3,0,13,1967,563
516,2020-03-31,8:30 PM,Madhya Pradesh,-,-,0,3,47,3563,238
517,2020-03-31,8:30 PM,Maharashtra,-,-,39,9,216,2911,380
518,2020-03-31,8:30 PM,Manipur,-,-,0,0,1,3687,513
519,2020-03-31,8:30 PM,Mizoram,-,-,0,0,1,8666,430
520,2020-03-31,8:30 PM,Odisha,-,-,0,0,3,171,845
521,2020-03-31,8:30 PM,Puducherry,-,-,0,0,1,4072,646
522,2020-03-31,8:30 PM,Punjab,-,-,1,3,41,9941,452
523,2020-03-31,8:30 PM,Rajasthan,-,-,3,0,74,3690,323
524,2020-03-31,8:30 PM,Tamil Nadu,-,-,4,1,74,2214,610
525,2020-03-31,8:30 PM,Telengana,-,-,1,1,79,4338,646
526,2020-03-31,8:30 PM,Uttarakhand,-,-,2,0,7,6284,615
527,2020-03-31,8:30 PM,Uttar Pradesh,-,-,14,0,101,1067,446
528,2020-03-31,8:30 PM,West Bengal,-,-,0,2,26,5254,285
529,2020-03-31,8:30 PM,Unassigned,-,-,0,0,38,1795,250
530,2020-04-01,7:30 PM,Andhra Pradesh,-,-,1,0,83,9662,277
531,2020-04-01,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,7261,241
532,2020-04-01,7:30 PM,Assam,-,-,0,0,1,3499,431
533,2020-04-01,7:30 PM,Bihar,-,-,0,1,23,5022,315
534,2020-04-01,7:30 PM,Chandigarh,-,-,0,0,16,9801,790
535,2020-04-01,7:30 PM,Chhattisgarh,-,-,2,0,9,7166,533
536,2020-04-01,7:30 PM,Delhi,-,-,6,2,152,4646,467
537,2020-04-01,7:30 PM,Goa,-,-,0,0,5,1210,624
538,2020-04-01,7:30 PM,Gujarat,-,-,5,6,82,7266,667
539,2020-04-01,7:30 PM,Haryana,-,-,21,0,43,8161,423
540,2020-04-01,7:30 PM,Himachal Pradesh,-,-,0,1,3,496,831
541,2020-04-01,7:30 PM,Jammu and Kashmir,-,-,2,2,62,8223,340
542,2020-04-01,7:30 PM,Jharkhand,-,-,0,0,1,574,363
543,2020-04-01,7:30 PM,Karnataka,-,-,8,3,101,9627,324
544,2020-04-01,7:30 PM,Kerala,-,-,23,2,241,8393,455
545,2020-04-01,7:30 PM,Ladakh,-,-,3,0,13,7555,600
546,2020-04-01,7:30 PM,Madhya Pradesh,-,-,0,3,66,2783,227
547,2020-04-01,7:30 PM,Maharashtra,-,-,39,9,302,451,548
548,2020-04-01,7:30 PM,Manipur,-,-,0,0,1,6410,250
549,2020-04-01,7:30 PM,Mizoram,-,-,0,0,1,9033,330
550,2020-04-01,7:30 PM,Odisha,-,-,0,0,4,9523,647
551,2020-04-01,7:30 PM,Puducherry,-,-,1,0,3,9771,330
552,2020-04-01,7:30 PM,Punjab,-,-,1,3,42,7981,492
553,2020-04-01,7:30 PM,Rajasthan,-,-,3,0,93,1861,980
554,2020-04-01,7:30 PM,Tamil Nadu,-,-,6,1,234,3115,446
555,2020-04-01,7:30 PM,Telengana,-,-,1,3,96,2023,749
556,2020-04-01,7:30 PM,Uttarakhand,-,-,2,0,7,1286,687
557,2020-04-01,7:30 PM,Uttar Pradesh,-,-,14,2,103,5001,680
558,2020-04-01,7:30 PM,West Bengal,-,-,6,3,37,653,614
559,2020-04-02,6:00 PM,Andhra Pradesh,-,-,1,1,86,8673,64
560,2020-04-02,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,9034,648
561,2020-04-02,6:00 PM,Assam,-,-,0,0,5,652,789
562,2020-04-02,6:00 PM,Bihar,-,-,0,1,24,1513,881
563,2020-04-02,6:00 PM,Chandigarh,-,-,0,0,16,4944,860
564,2020-04-02,6:00 PM,Chhattisgarh,-,-,2,0,9,3660,407
565,2020-04-02,6:00 PM,Delhi,-,-,8,4,219,6875,612
566,2020-04-02,6:00 PM,Goa,-,-,0,0,5,3933,512
567,2020-04-02,6:00 PM,Gujarat,-,-,8,7,87,2838,631
568,2020-04-02,6:00 PM,Haryana,-,-,21,0,43,8203,668
569,2020-04-02,6:00 PM,Himachal Pradesh,-,-,1,1,3,2963,319
570,2020-04-02,6:00 PM,Jammu and Kashmir,-,-,2,2,62,6508,646
571,2020-04-02,6:00 PM,Jharkhand,-,-,0,0,1,7617,644
572,2020-04-02,6:00 PM,Karnataka,-,-,9,3,110,8558,569
573,2020-04-02,6:00 PM,Kerala,-,-,25,2,265,2814,472
574,2020-04-02,6:00 PM,Ladakh,-,-,3,0,13,8243,456
575,2020-04-02,6:00 PM,Madhya Pradesh,-,-,0,6,99,8555,379
576,2020-04-02,6:00 PM,Maharashtra,-,-,42,13,335,954,564
577,2020-04-02,6:00 PM,Manipur,-,-,0,0,1,7459,611
578,2020-04-02,6:00 PM,Mizoram,-,-,0,0,1,2608,552
579,2020-04-02,6:00 PM,Odisha,-,-,0,0,4,4710,512
580,2020-04-02,6:00 PM,Puducherry,-,-,1,0,3,2431,33
581,2020-04-02,6:00 PM,Punjab,-,-,1,4,46,2458,623
582,2020-04-02,6:00 PM,Rajasthan,-,-,3,0,108,7934,928
583,2020-04-02,6:00 PM,Tamil Nadu,-,-,6,1,234,6204,348
584,2020-04-02,6:00 PM,Telengana,-,-,1,3,107,4883,464
585,2020-04-02,6:00 PM,Uttarakhand,-,-,2,0,7,6623,670
586,2020-04-02,6:00 PM,Uttar Pradesh,-,-,14,2,113,1592,785
587,2020-04-02,6:00 PM,West Bengal,-,-,6,3,53,1780,528
588,2020-04-03,6:00 PM,Andhra Pradesh,-,-,1,1,132,7048,760
589,2020-04-03,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,6914,823
590,2020-04-03,6:00 PM,Arunachal Pradesh,-,-,0,0,1,5269,639
591,2020-04-03,6:00 PM,Assam,-,-,0,0,16,5731,770
592,2020-04-03,6:00 PM,Bihar,-,-,0,1,29,5337,448
593,2020-04-03,6:00 PM,Chandigarh,-,-,0,0,18,8135,484
594,2020-04-03,6:00 PM,Chhattisgarh,-,-,3,0,9,7256,182
595,2020-04-03,6:00 PM,Delhi,-,-,8,4,219,8044,304
596,2020-04-03,6:00 PM,Goa,-,-,0,0,6,5165,338
597,2020-04-03,6:00 PM,Gujarat,-,-,10,8,95,5629,210
598,2020-04-03,6:00 PM,Haryana,-,-,24,0,49,7789,461
599,2020-04-03,6:00 PM,Himachal Pradesh,-,-,1,1,6,6344,595
600,2020-04-03,6:00 PM,Jammu and Kashmir,-,-,3,2,75,2684,307
601,2020-04-03,6:00 PM,Jharkhand,-,-,0,0,2,8450,499
602,2020-04-03,6:00 PM,Karnataka,-,-,10,3,124,4851,314
603,2020-04-03,6:00 PM,Kerala,-,-,27,2,286,3409,750
604,2020-04-03,6:00 PM,Ladakh,-,-,3,0,14,5393,102
605,2020-04-03,6:00 PM,Madhya Pradesh,-,-,0,6,104,7571,238
606,2020-04-03,6:00 PM,Maharashtra,-,-,42,16,335,7419,650
607,2020-04-03,6:00 PM,Manipur,-,-,0,0,2,3212,411
608,2020-04-03,6:00 PM,Mizoram,-,-,0,0,1,4272,652
609,2020-04-03,6:00 PM,Odisha,-,-,0,0,5,3287,456
610,2020-04-03,6:00 PM,Puducherry,-,-,1,0,5,5651,563
611,2020-04-03,6:00 PM,Punjab,-,-,1,5,48,2811,33
612,2020-04-03,6:00 PM,Rajasthan,-,-,3,0,167,8625,554
613,2020-04-03,6:00 PM,Tamil Nadu,-,-,6,1,309,2637,238
614,2020-04-03,6:00 PM,Telengana,-,-,1,7,158,6845,541
615,2020-04-03,6:00 PM,Uttarakhand,-,-,2,0,10,5456,861
616,2020-04-03,6:00 PM,Uttar Pradesh,-,-,14,2,172,8855,275
617,2020-04-03,6:00 PM,West Bengal,-,-,3,3,63,6216,398
618,2020-04-03,6:00 PM,Unassigned,-,-,0,0,77,278,578
619,2020-04-04,6:00 PM,Andhra Pradesh,-,-,1,1,161,3535,335
620,2020-04-04,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,5286,685
621,2020-04-04,6:00 PM,Arunachal Pradesh,-,-,0,0,1,2613,1107
622,2020-04-04,6:00 PM,Assam,-,-,0,0,24,7628,364
623,2020-04-04,6:00 PM,Bihar,-,-,0,1,30,7079,354
624,2020-04-04,6:00 PM,Chandigarh,-,-,0,0,18,2285,379
625,2020-04-04,6:00 PM,Chhattisgarh,-,-,3,0,9,3541,635
626,2020-04-04,6:00 PM,Delhi,-,-,15,6,445,1443,609
627,2020-04-04,6:00 PM,Goa,-,-,0,0,7,1221,855
628,2020-04-04,6:00 PM,Gujarat,-,-,14,10,105,7424,186
629,2020-04-04,6:00 PM,Haryana,-,-,24,0,49,2826,563
630,2020-04-04,6:00 PM,Himachal Pradesh,-,-,1,1,6,4911,467
631,2020-04-04,6:00 PM,Jammu and Kashmir,-,-,3,2,75,3023,51
632,2020-04-04,6:00 PM,Jharkhand,-,-,0,0,2,729,880
633,2020-04-04,6:00 PM,Karnataka,-,-,12,3,128,2383,593
634,2020-04-04,6:00 PM,Kerala,-,-,41,2,295,5850,560
635,2020-04-04,6:00 PM,Ladakh,-,-,3,0,14,7925,125
636,2020-04-04,6:00 PM,Madhya Pradesh,-,-,0,6,104,6900,350
637,2020-04-04,6:00 PM,Maharashtra,-,-,42,24,490,8036,678
638,2020-04-04,6:00 PM,Manipur,-,-,0,0,2,1245,810
639,2020-04-04,6:00 PM,Mizoram,-,-,0,0,1,846,379
640,2020-04-04,6:00 PM,Odisha,-,-,0,0,5,6450,628
641,2020-04-04,6:00 PM,Puducherry,-,-,1,0,5,9304,342
642,2020-04-04,6:00 PM,Punjab,-,-,1,5,57,7465,549
643,2020-04-04,6:00 PM,Rajasthan,-,-,21,0,200,4703,527
644,2020-04-04,6:00 PM,Tamil Nadu,-,-,6,2,411,8097,571
645,2020-04-04,6:00 PM,Telengana,-,-,1,7,159,2430,783
646,2020-04-04,6:00 PM,Uttarakhand,-,-,2,0,16,3030,528
647,2020-04-04,6:00 PM,Uttar Pradesh,-,-,19,2,174,455,609
648,2020-04-04,6:00 PM,West Bengal,-,-,3,3,69,8210,543
649,2020-04-05,6:00 PM,Andhra Pradesh,-,-,1,1,190,7048,362
650,2020-04-05,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,6505,368
651,2020-04-05,6:00 PM,Arunachal Pradesh,-,-,0,0,1,410,350
652,2020-04-05,6:00 PM,Assam,-,-,0,0,26,3085,536
653,2020-04-05,6:00 PM,Bihar,-,-,0,1,30,788,587
654,2020-04-05,6:00 PM,Chandigarh,-,-,0,0,18,2349,33
655,2020-04-05,6:00 PM,Chhattisgarh,-,-,3,0,9,7514,658
656,2020-04-05,6:00 PM,Delhi,-,-,18,7,503,3445,367
657,2020-04-05,6:00 PM,Goa,-,-,0,0,7,5310,874
658,2020-04-05,6:00 PM,Gujarat,-,-,18,11,122,8068,379
659,2020-04-05,6:00 PM,Haryana,-,-,25,1,59,6091,626
660,2020-04-05,6:00 PM,Himachal Pradesh,-,-,1,1,6,7332,413
661,2020-04-05,6:00 PM,Jammu and Kashmir,-,-,4,2,106,6211,553
662,2020-04-05,6:00 PM,Jharkhand,-,-,0,0,3,4023,410
663,2020-04-05,6:00 PM,Karnataka,-,-,12,4,144,6528,494
664,2020-04-05,6:00 PM,Kerala,-,-,49,2,306,863,341
665,2020-04-05,6:00 PM,Ladakh,-,-,10,0,14,9074,551
666,2020-04-05,6:00 PM,Madhya Pradesh,-,-,0,9,165,2598,772
667,2020-04-05,6:00 PM,Maharashtra,-,-,42,24,490,2353,259
668,2020-04-05,6:00 PM,Manipur,-,-,0,0,2,6177,283
669,2020-04-05,6:00 PM,Mizoram,-,-,0,0,1,6417,666
670,2020-04-05,6:00 PM,Odisha,-,-,0,0,20,8182,642
671,2020-04-05,6:00 PM,Puducherry,-,-,1,0,5,8478,871
672,2020-04-05,6:00 PM,Punjab,-,-,1,5,57,8211,648
673,2020-04-05,6:00 PM,Rajasthan,-,-,21,0,200,1564,958
674,2020-04-05,6:00 PM,Tamil Nadu,-,-,6,3,485,9662,524
675,2020-04-05,6:00 PM,Telengana,-,-,32,7,269,7406,526
676,2020-04-05,6:00 PM,Uttarakhand,-,-,2,0,22,6447,643
677,2020-04-05,6:00 PM,Uttar Pradesh,-,-,19,2,227,7903,495
678,2020-04-05,6:00 PM,West Bengal,-,-,10,3,80,1300,473
679,2020-04-06,6:00 PM,Andhra Pradesh,-,-,1,3,226,9341,143
680,2020-04-06,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,7225,588
681,2020-04-06,6:00 PM,Arunachal Pradesh,-,-,0,0,1,2584,763
682,2020-04-06,6:00 PM,Assam,-,-,0,0,26,4891,372
683,2020-04-06,6:00 PM,Bihar,-,-,0,1,32,2686,562
684,2020-04-06,6:00 PM,Chandigarh,-,-,0,0,18,1689,633
685,2020-04-06,6:00 PM,Chhattisgarh,-,-,8,0,10,516,600
686,2020-04-06,6:00 PM,Delhi,-,-,19,7,523,681,452
687,2020-04-06,6:00 PM,Goa,-,-,0,0,7,3697,625
688,2020-04-06,6:00 PM,Gujarat,-,-,22,12,144,7111,180
689,2020-04-06,6:00 PM,Haryana,-,-,25,1,84,250,548
690,2020-04-06,6:00 PM,Himachal Pradesh,-,-,2,1,13,3263,640
691,2020-04-06,6:00 PM,Jammu and Kashmir,-,-,4,2,109,973,513
692,2020-04-06,6:00 PM,Jharkhand,-,-,0,0,4,9443,843
693,2020-04-06,6:00 PM,Karnataka,-,-,12,4,151,2058,501
694,2020-04-06,6:00 PM,Kerala,-,-,55,2,314,739,199
695,2020-04-06,6:00 PM,Ladakh,-,-,10,0,14,9966,635
696,2020-04-06,6:00 PM,Madhya Pradesh,-,-,0,9,165,8654,530
697,2020-04-06,6:00 PM,Maharashtra,-,-,56,45,748,4383,599
698,2020-04-06,6:00 PM,Manipur,-,-,0,0,2,5285,575
699,2020-04-06,6:00 PM,Mizoram,-,-,0,0,1,6174,349
700,2020-04-06,6:00 PM,Odisha,-,-,2,0,21,3671,249
701,2020-04-06,6:00 PM,Puducherry,-,-,1,0,5,3680,323
702,2020-04-06,6:00 PM,Punjab,-,-,4,6,76,5734,724
703,2020-04-06,6:00 PM,Rajasthan,-,-,21,0,274,1794,234
704,2020-04-06,6:00 PM,Tamil Nadu,-,-,8,5,571,7735,136
705,2020-04-06,6:00 PM,Telengana,-,-,34,7,321,8185,890
706,2020-04-06,6:00 PM,Uttarakhand,-,-,4,0,26,318,115
707,2020-04-06,6:00 PM,Uttar Pradesh,-,-,21,3,305,4876,681
708,2020-04-06,6:00 PM,West Bengal,-,-,10,3,80,1054,598
709,2020-04-07,6:00 PM,Andhra Pradesh,-,-,1,3,266,6331,596
710,2020-04-07,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,19,312
711,2020-04-07,6:00 PM,Arunachal Pradesh,-,-,0,0,1,5422,381
712,2020-04-07,6:00 PM,Assam,-,-,0,0,26,7421,303
713,2020-04-07,6:00 PM,Bihar,-,-,0,1,32,8348,248
714,2020-04-07,6:00 PM,Chandigarh,-,-,7,0,18,2244,728
715,2020-04-07,6:00 PM,Chhattisgarh,-,-,9,0,10,124,427
716,2020-04-07,6:00 PM,Delhi,-,-,21,7,576,8877,734
717,2020-04-07,6:00 PM,Goa,-,-,0,0,7,4129,673
718,2020-04-07,6:00 PM,Gujarat,-,-,25,13,165,441,321
719,2020-04-07,6:00 PM,Haryana,-,-,25,1,90,7348,763
720,2020-04-07,6:00 PM,Himachal Pradesh,-,-,2,1,13,9827,253
721,2020-04-07,6:00 PM,Jammu and Kashmir,-,-,4,2,116,5934,456
722,2020-04-07,6:00 PM,Jharkhand,-,-,0,0,4,8403,325
723,2020-04-07,6:00 PM,Karnataka,-,-,25,4,175,8361,302
724,2020-04-07,6:00 PM,Kerala,-,-,58,2,327,5660,274
725,2020-04-07,6:00 PM,Ladakh,-,-,10,0,14,2320,615
726,2020-04-07,6:00 PM,Madhya Pradesh,-,-,0,13,229,4347,312
727,2020-04-07,6:00 PM,Maharashtra,-,-,56,48,868,4646,620
728,2020-04-07,6:00 PM,Manipur,-,-,0,0,2,3200,545
729,2020-04-07,6:00 PM,Mizoram,-,-,0,0,1,2747,780
730,2020-04-07,6:00 PM,Odisha,-,-,2,1,42,187,684
731,2020-04-07,6:00 PM,Puducherry,-,-,1,0,5,793,413
732,2020-04-07,6:00 PM,Punjab,-,-,4,7,91,2555,495
733,2020-04-07,6:00 PM,Rajasthan,-,-,21,3,288,6337,611
