sno,state/unionterritory,confirmedindiannational,confirmedforeignnational,cured,deaths,confirmed,oxygentanks,populationdensitypersqkm,day,month,year,week,weekday_number,hour,am_pm,minute
209,39,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.9003800760152031,662,18,3,2020,12,2,6,1,0
210,1,0.011299435028248588,0.0,0.0,0.0,3.718542063775971e-07,0.9527905581116224,260,19,3,2020,12,3,6,1,0
211,7,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.8277655531106222,-7,19,3,2020,12,3,6,1,0
212,10,0.06214689265536723,0.07142857142857142,6.215850377022404e-07,1.2272046731953955e-05,2.231125238265583e-06,0.8385677135427085,331,19,3,2020,12,3,6,1,0
213,13,0.01694915254237288,1.0,0.0,0.0,3.1607607542095755e-06,0.2858571714342869,605,19,3,2020,12,3,6,1,0
214,17,0.0790960451977401,0.0,0.0,1.2272046731953955e-05,2.60297944464318e-06,0.8297659531906382,300,19,3,2020,12,3,6,1,0
215,18,0.14124293785310735,0.14285714285714285,6.215850377022404e-07,0.0,5.020031786097561e-06,0.6159231846369274,412,19,3,2020,12,3,6,1,0
216,22,0.2485875706214689,0.21428571428571427,0.0,1.2272046731953955e-05,8.738573849873532e-06,0.49829965993198644,571,19,3,2020,12,3,6,1,0
217,27,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.5965193038607722,693,19,3,2020,12,3,6,1,0
218,28,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.1337267453490698,527,19,3,2020,12,3,6,1,0
219,29,0.011299435028248588,0.0,0.0,1.2272046731953955e-05,3.718542063775971e-07,0.7765553110622124,182,19,3,2020,12,3,6,1,0
220,30,0.02824858757062147,0.14285714285714285,6.215850377022404e-07,0.0,1.30148972232159e-06,0.753250650130026,439,19,3,2020,12,3,6,1,0
221,32,0.011299435028248588,0.0,2.071950125674135e-07,0.0,3.718542063775971e-07,0.4741948389677936,534,19,3,2020,12,3,6,1,0
222,34,0.022598870056497175,0.14285714285714285,2.071950125674135e-07,0.0,1.1155626191327915e-06,0.8101620324064813,383,19,3,2020,12,3,6,1,0
223,6,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.33996799359871976,452,19,3,2020,12,3,6,1,0
224,15,0.022598870056497175,0.0,0.0,0.0,7.437084127551942e-07,0.248249649929986,1091,19,3,2020,12,3,6,1,0
225,19,0.04519774011299435,0.0,0.0,0.0,1.4874168255103885e-06,0.1302260452090418,382,19,3,2020,12,3,6,1,0
226,37,0.1016949152542373,0.07142857142857142,1.8647551131067213e-06,0.0,3.5326149605871725e-06,0.6408281656331266,427,19,3,2020,12,3,6,1,0
227,38,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.8380676135227045,352,19,3,2020,12,3,6,1,0
228,39,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.21894378875775156,796,19,3,2020,12,3,6,1,0
229,1,0.01694915254237288,0.0,0.0,0.0,5.577813095663957e-07,0.920384076815363,486,20,3,2020,12,4,6,1,0
230,7,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.8692738547709542,492,20,3,2020,12,4,6,1,0
231,10,0.0903954802259887,0.07142857142857142,1.0359750628370675e-06,1.2272046731953955e-05,3.1607607542095755e-06,0.8737747549509902,456,20,3,2020,12,4,6,1,0
232,12,0.02824858757062147,0.0,0.0,0.0,9.296355159439927e-07,0.4981996399279856,553,20,3,2020,12,4,6,1,0
233,13,0.01694915254237288,1.0,0.0,0.0,3.1607607542095755e-06,0.7103420684136827,666,20,3,2020,12,4,6,1,0
234,17,0.0847457627118644,0.0,2.071950125674135e-07,1.2272046731953955e-05,2.7889065478319784e-06,0.8351670334066814,548,20,3,2020,12,4,6,1,0
235,18,0.14689265536723164,0.14285714285714285,6.215850377022404e-07,0.0,5.20595888928636e-06,0.799359871974395,574,20,3,2020,12,4,6,1,0
236,22,0.2768361581920904,0.21428571428571427,0.0,1.2272046731953955e-05,9.668209365817526e-06,0.7704540908181636,1025,20,3,2020,12,4,6,1,0
237,27,0.011299435028248588,0.0,0.0,0.0,3.718542063775971e-07,0.09111822364472894,424,20,3,2020,12,4,6,1,0
238,28,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.6307261452290458,624,20,3,2020,12,4,6,1,0
239,29,0.011299435028248588,0.0,0.0,1.2272046731953955e-05,3.718542063775971e-07,0.7114422884576915,533,20,3,2020,12,4,6,1,0
240,30,0.0847457627118644,0.14285714285714285,6.215850377022404e-07,0.0,3.1607607542095755e-06,0.3424684936987398,239,20,3,2020,12,4,6,1,0
241,32,0.01694915254237288,0.0,2.071950125674135e-07,0.0,5.577813095663957e-07,0.20294058811762353,686,20,3,2020,12,4,6,1,0
242,34,0.04519774011299435,0.6428571428571428,2.071950125674135e-07,0.0,3.1607607542095755e-06,0.6213242648529707,385,20,3,2020,12,4,6,1,0
243,6,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.6963392678535707,531,20,3,2020,12,4,6,1,0
244,15,0.022598870056497175,0.0,0.0,0.0,7.437084127551942e-07,0.6440288057611523,590,20,3,2020,12,4,6,1,0
245,19,0.05649717514124294,0.0,0.0,0.0,1.8592710318879855e-06,0.08391678335667133,105,20,3,2020,12,4,6,1,0
246,37,0.12429378531073446,0.07142857142857142,1.8647551131067213e-06,0.0,4.2763233733423665e-06,0.6907381476295259,791,20,3,2020,12,4,6,1,0
247,38,0.01694915254237288,0.0,0.0,0.0,5.577813095663957e-07,0.5790158031606322,565,20,3,2020,12,4,6,1,0
248,39,0.011299435028248588,0.0,0.0,0.0,3.718542063775971e-07,0.5737147429485897,514,20,3,2020,12,4,6,1,0
249,1,0.01694915254237288,0.0,0.0,0.0,5.577813095663957e-07,0.5249049809961993,849,21,3,2020,12,5,6,1,0
250,7,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.879375875175035,387,21,3,2020,12,5,6,1,0
251,10,0.14124293785310735,0.07142857142857142,1.0359750628370675e-06,1.2272046731953955e-05,4.834104682908763e-06,0.504000800160032,332,21,3,2020,12,5,6,1,0
252,12,0.03954802259887005,0.0,0.0,0.0,1.30148972232159e-06,0.6365273054610923,31,21,3,2020,12,5,6,1,0
253,13,0.01694915254237288,1.0,0.0,0.0,3.1607607542095755e-06,0.5807161432286457,926,21,3,2020,12,5,6,1,0
254,14,0.011299435028248588,0.0,0.0,0.0,3.718542063775971e-07,0.0617123424684937,426,21,3,2020,12,5,6,1,0
255,17,0.0847457627118644,0.0,2.071950125674135e-07,1.2272046731953955e-05,2.7889065478319784e-06,0.3752750550110022,349,21,3,2020,12,5,6,1,0
256,18,0.1864406779661017,0.5,6.215850377022404e-07,0.0,7.437084127551942e-06,0.1273254650930186,394,21,3,2020,12,5,6,1,0
257,21,0.022598870056497175,0.0,0.0,0.0,7.437084127551942e-07,0.8477695539107821,348,21,3,2020,12,5,6,1,0
258,22,0.3389830508474576,0.21428571428571427,0.0,1.2272046731953955e-05,1.1713407500894308e-05,0.9893978795759152,841,21,3,2020,12,5,6,1,0
259,27,0.011299435028248588,0.0,0.0,0.0,3.718542063775971e-07,0.39277855571114223,612,21,3,2020,12,5,6,1,0
260,28,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.5879175835167033,558,21,3,2020,12,5,6,1,0
261,29,0.07344632768361582,0.0,0.0,1.2272046731953955e-05,2.4170523414543814e-06,0.6173234646929386,617,21,3,2020,12,5,6,1,0
262,30,0.0847457627118644,0.14285714285714285,6.215850377022404e-07,0.0,3.1607607542095755e-06,0.4247849569913983,492,21,3,2020,12,5,6,1,0
263,32,0.01694915254237288,0.0,2.071950125674135e-07,0.0,5.577813095663957e-07,0.26195239047809565,655,21,3,2020,12,5,6,1,0
264,34,0.05649717514124294,0.7857142857142857,2.071950125674135e-07,0.0,3.9044691669647695e-06,0.19863972794558912,438,21,3,2020,12,5,6,1,0
265,6,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.9918983796759352,752,21,3,2020,12,5,6,1,0
266,15,0.022598870056497175,0.0,0.0,0.0,7.437084127551942e-07,0.6538307661532307,272,21,3,2020,12,5,6,1,0
267,19,0.07344632768361582,0.0,0.0,0.0,2.4170523414543814e-06,0.5800160032006402,372,21,3,2020,12,5,6,1,0
268,37,0.12994350282485875,0.07142857142857142,1.8647551131067213e-06,0.0,4.462250476531166e-06,0.04850970194038808,608,21,3,2020,12,5,6,1,0
269,38,0.01694915254237288,0.0,0.0,0.0,5.577813095663957e-07,0.9868973794758952,646,21,3,2020,12,5,6,1,0
270,39,0.01694915254237288,0.0,0.0,0.0,5.577813095663957e-07,0.5303060612122424,717,21,3,2020,12,5,6,1,0
271,1,0.02824858757062147,0.0,0.0,0.0,9.296355159439927e-07,0.7970594118823765,446,22,3,2020,12,6,6,1,0
272,4,0.011299435028248588,0.0,0.0,1.2272046731953955e-05,3.718542063775971e-07,0.2944588917783557,592,22,3,2020,12,6,6,1,0
273,7,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.40708141628325667,283,22,3,2020,12,6,6,1,0
274,10,0.1581920903954802,0.07142857142857142,1.0359750628370675e-06,1.2272046731953955e-05,5.391885992475158e-06,0.9042808561712343,350,22,3,2020,12,6,6,1,0
275,12,0.1016949152542373,0.0,0.0,1.2272046731953955e-05,3.346687857398374e-06,0.615623124624925,673,22,3,2020,12,6,6,1,0
276,13,0.03954802259887005,1.0,0.0,0.0,3.9044691669647695e-06,0.8045609121824365,755,22,3,2020,12,6,6,1,0
277,14,0.011299435028248588,0.0,0.0,0.0,3.718542063775971e-07,0.7180436087217443,202,22,3,2020,12,6,6,1,0
278,17,0.14689265536723164,0.0,4.14390025134827e-07,1.2272046731953955e-05,4.834104682908763e-06,0.2965593118623725,172,22,3,2020,12,6,6,1,0
279,18,0.2542372881355932,0.5,6.215850377022404e-07,0.0,9.668209365817526e-06,0.9059811962392479,561,22,3,2020,12,6,6,1,0
280,21,0.022598870056497175,0.0,0.0,0.0,7.437084127551942e-07,0.3695739147829566,361,22,3,2020,12,6,6,1,0
281,22,0.3615819209039548,0.21428571428571427,0.0,2.454409346390791e-05,1.2457115913649504e-05,0.362372474494899,841,22,3,2020,12,6,6,1,0
282,27,0.011299435028248588,0.0,0.0,0.0,3.718542063775971e-07,0.7774554910982197,529,22,3,2020,12,6,6,1,0
283,28,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.8400680136027205,759,22,3,2020,12,6,6,1,0
284,29,0.11864406779661017,0.0,0.0,1.2272046731953955e-05,3.9044691669647695e-06,0.6905381076215243,722,22,3,2020,12,6,6,1,0
285,30,0.12429378531073446,0.14285714285714285,6.215850377022404e-07,0.0,4.462250476531166e-06,0.17963592718543708,360,22,3,2020,12,6,6,1,0
286,32,0.02824858757062147,0.14285714285714285,2.071950125674135e-07,0.0,1.30148972232159e-06,0.6998399679935987,177,22,3,2020,12,6,6,1,0
287,34,0.06214689265536723,0.7857142857142857,2.071950125674135e-07,0.0,4.090396270153568e-06,0.17123424684936986,535,22,3,2020,12,6,6,1,0
288,6,0.02824858757062147,0.0,0.0,0.0,9.296355159439927e-07,0.20254050810162033,447,22,3,2020,12,6,6,1,0
289,15,0.022598870056497175,0.0,0.0,0.0,7.437084127551942e-07,0.2944588917783557,296,22,3,2020,12,6,6,1,0
290,19,0.07344632768361582,0.0,0.0,0.0,2.4170523414543814e-06,0.5727145429085817,908,22,3,2020,12,6,6,1,0
291,37,0.14689265536723164,0.07142857142857142,1.8647551131067213e-06,0.0,5.020031786097561e-06,0.5978195639127826,663,22,3,2020,12,6,6,1,0
292,38,0.01694915254237288,0.0,0.0,0.0,5.577813095663957e-07,0.593118623724745,699,22,3,2020,12,6,6,1,0
293,39,0.022598870056497175,0.0,0.0,0.0,7.437084127551942e-07,0.6504300860172034,768,22,3,2020,12,6,6,1,0
294,1,0.03954802259887005,0.0,0.0,0.0,1.30148972232159e-06,0.17823564712942588,351,23,3,2020,13,0,6,1,0
295,4,0.011299435028248588,0.0,0.0,1.2272046731953955e-05,3.718542063775971e-07,0.04920984196839368,-17,23,3,2020,13,0,6,1,0
296,7,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.23144628925785157,720,23,3,2020,13,0,6,1,0
297,10,0.1581920903954802,0.07142857142857142,1.0359750628370675e-06,1.2272046731953955e-05,5.391885992475158e-06,0.4831966393278656,418,23,3,2020,13,0,6,1,0
298,12,0.1638418079096045,0.0,0.0,1.2272046731953955e-05,5.391885992475158e-06,0.5379075815163032,249,23,3,2020,13,0,6,1,0
299,13,0.06779661016949153,1.0,0.0,0.0,4.834104682908763e-06,0.05511102220444089,345,23,3,2020,13,0,6,1,0
300,14,0.011299435028248588,0.0,0.0,0.0,3.718542063775971e-07,0.6353270654130826,371,23,3,2020,13,0,6,1,0
301,17,0.1864406779661017,0.0,4.14390025134827e-07,1.2272046731953955e-05,6.135594405230352e-06,0.7008401680336067,313,23,3,2020,13,0,6,1,0
302,18,0.3389830508474576,0.5,6.215850377022404e-07,0.0,1.2457115913649504e-05,0.5328065613122624,460,23,3,2020,13,0,6,1,0
303,21,0.03389830508474576,0.0,0.0,0.0,1.1155626191327915e-06,0.3035607121424285,438,23,3,2020,13,0,6,1,0
304,22,0.4011299435028249,0.21428571428571427,0.0,2.454409346390791e-05,1.3758605635971093e-05,0.23744748949789957,180,23,3,2020,13,0,6,1,0
305,27,0.011299435028248588,0.0,0.0,0.0,3.718542063775971e-07,0.2805561112222445,544,23,3,2020,13,0,6,1,0
306,28,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.7299459891978396,282,23,3,2020,13,0,6,1,0
307,29,0.11864406779661017,0.0,0.0,1.2272046731953955e-05,3.9044691669647695e-06,0.23334666933386677,924,23,3,2020,13,0,6,1,0
308,30,0.14689265536723164,0.14285714285714285,6.215850377022404e-07,0.0,5.20595888928636e-06,0.7941588317663533,440,23,3,2020,13,0,6,1,0
309,32,0.03954802259887005,0.14285714285714285,2.071950125674135e-07,0.0,1.673343928699187e-06,0.8590718143628726,799,23,3,2020,13,0,6,1,0
310,34,0.12429378531073446,0.7142857142857142,2.071950125674135e-07,0.0,5.949667302041554e-06,0.6274254850970195,607,23,3,2020,13,0,6,1,0
311,6,0.03389830508474576,0.0,0.0,0.0,1.1155626191327915e-06,0.2874574914982997,375,23,3,2020,13,0,6,1,0
312,15,0.022598870056497175,0.0,0.0,0.0,7.437084127551942e-07,0.6929385877175436,557,23,3,2020,13,0,6,1,0
313,19,0.07344632768361582,0.0,0.0,0.0,2.4170523414543814e-06,0.4418883776755351,204,23,3,2020,13,0,6,1,0
314,37,0.1694915254237288,0.07142857142857142,1.8647551131067213e-06,0.0,5.763740198852755e-06,0.742248449689938,511,23,3,2020,13,0,6,1,0
315,38,0.01694915254237288,0.0,0.0,0.0,5.577813095663957e-07,0.966993398679736,601,23,3,2020,13,0,6,1,0
316,39,0.03954802259887005,0.0,0.0,0.0,1.30148972232159e-06,0.4520904180836168,772,23,3,2020,13,0,6,1,0
317,1,0.04519774011299435,0.0,0.0,0.0,1.4874168255103885e-06,0.12282456491298259,553,24,3,2020,13,1,6,1,0
318,4,0.01694915254237288,0.0,0.0,1.2272046731953955e-05,5.577813095663957e-07,0.6942388477695539,257,24,3,2020,13,1,6,1,0
319,7,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.015803160632126428,579,24,3,2020,13,1,6,1,0
320,10,0.1638418079096045,0.07142857142857142,1.2431700754044809e-06,1.2272046731953955e-05,5.577813095663957e-06,0.4870974194838968,469,24,3,2020,13,1,6,1,0
321,12,0.1807909604519774,0.07142857142857142,0.0,1.2272046731953955e-05,6.135594405230352e-06,0.01780356071214243,736,24,3,2020,13,1,6,1,0
322,13,0.0790960451977401,1.0,2.2791451382415483e-06,0.0,5.20595888928636e-06,0.20744148829765952,605,24,3,2020,13,1,6,1,0
323,14,0.01694915254237288,0.0,0.0,1.2272046731953955e-05,5.577813095663957e-07,0.02990598119623925,507,24,3,2020,13,1,6,1,0
324,17,0.20903954802259886,0.0,6.215850377022404e-07,1.2272046731953955e-05,6.8793028179855464e-06,0.35137027405481097,457,24,3,2020,13,1,6,1,0
325,18,0.4915254237288136,0.5714285714285714,8.28780050269654e-07,0.0,1.7663074802935862e-05,0.7701540308061613,839,24,3,2020,13,1,6,1,0
326,21,0.03954802259887005,0.0,0.0,0.0,1.30148972232159e-06,0.1859371874374875,830,24,3,2020,13,1,6,1,0
327,22,0.4858757062146893,0.21428571428571427,0.0,2.454409346390791e-05,1.6547512183803073e-05,0.8617723544708942,589,24,3,2020,13,1,6,1,0
328,23,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.5121024204840968,484,24,3,2020,13,1,6,1,0
329,27,0.011299435028248588,0.0,0.0,0.0,3.718542063775971e-07,0.27285457091418286,426,24,3,2020,13,1,6,1,0
330,28,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.24224844968993797,262,24,3,2020,13,1,6,1,0
331,29,0.1638418079096045,0.0,0.0,1.2272046731953955e-05,5.391885992475158e-06,0.9856971394278856,497,24,3,2020,13,1,6,1,0
332,30,0.1694915254237288,0.14285714285714285,6.215850377022404e-07,0.0,5.949667302041554e-06,0.9911982396479296,545,24,3,2020,13,1,6,1,0
333,32,0.07344632768361582,0.14285714285714285,2.071950125674135e-07,0.0,2.7889065478319784e-06,0.7083416683336667,709,24,3,2020,13,1,6,1,0
334,34,0.14124293785310735,0.7142857142857142,2.071950125674135e-07,0.0,6.507448611607949e-06,0.5743148629725946,669,24,3,2020,13,1,6,1,0
335,6,0.03954802259887005,0.0,0.0,0.0,1.30148972232159e-06,0.674234846969394,757,24,3,2020,13,1,6,1,0
336,15,0.022598870056497175,0.0,0.0,0.0,7.437084127551942e-07,0.8569713942788558,525,24,3,2020,13,1,6,1,0
337,19,0.07344632768361582,0.0,0.0,0.0,2.4170523414543814e-06,0.6247249449889978,942,24,3,2020,13,1,6,1,0
338,37,0.1807909604519774,0.07142857142857142,2.2791451382415483e-06,0.0,6.135594405230352e-06,0.034906981396279256,702,24,3,2020,13,1,6,1,0
339,38,0.01694915254237288,0.07142857142857142,0.0,0.0,7.437084127551942e-07,0.8347669533906782,694,24,3,2020,13,1,6,1,0
340,39,0.05084745762711865,0.0,0.0,1.2272046731953955e-05,1.673343928699187e-06,0.23694738947789556,596,24,3,2020,13,1,6,1,0
341,1,0.05084745762711865,0.0,2.071950125674135e-07,0.0,1.673343928699187e-06,0.3082616523304661,599,25,3,2020,13,2,6,1,0
342,4,0.022598870056497175,0.0,0.0,1.2272046731953955e-05,7.437084127551942e-07,0.974494898979796,383,25,3,2020,13,2,6,1,0
343,7,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.1422284456891378,569,25,3,2020,13,2,6,1,0
344,10,0.1694915254237288,0.07142857142857142,1.2431700754044809e-06,1.2272046731953955e-05,5.763740198852755e-06,0.42838567713542713,357,25,3,2020,13,2,6,1,0
345,12,0.20903954802259886,0.07142857142857142,0.0,1.2272046731953955e-05,7.065229921174345e-06,0.09561912382476495,698,25,3,2020,13,2,6,1,0
346,13,0.0790960451977401,1.0,2.2791451382415483e-06,0.0,5.20595888928636e-06,0.049709941988397684,591,25,3,2020,13,2,6,1,0
347,14,0.01694915254237288,0.0,0.0,1.2272046731953955e-05,5.577813095663957e-07,0.33616723344668936,406,25,3,2020,13,2,6,1,0
348,17,0.23163841807909605,0.0,6.215850377022404e-07,1.2272046731953955e-05,7.623011230740741e-06,0.19673934786957392,516,25,3,2020,13,2,6,1,0
349,18,0.5706214689265536,0.5714285714285714,8.28780050269654e-07,0.0,2.0266054247579043e-05,0.6932386477295459,427,25,3,2020,13,2,6,1,0
350,21,0.0790960451977401,0.0,0.0,0.0,2.60297944464318e-06,0.21144228845769153,275,25,3,2020,13,2,6,1,0
351,22,0.7062146892655368,0.21428571428571427,2.071950125674135e-07,3.6816140195861865e-05,2.3798669208166216e-05,0.24854970994198838,674,25,3,2020,13,2,6,1,0
352,23,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.8051610322064413,521,25,3,2020,13,2,6,1,0
353,25,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.958491698339668,255,25,3,2020,13,2,6,1,0
354,27,0.011299435028248588,0.0,0.0,0.0,3.718542063775971e-07,0.5424084816963393,461,25,3,2020,13,2,6,1,0
355,28,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.2003400680136027,840,25,3,2020,13,2,6,1,0
356,29,0.1638418079096045,0.0,0.0,1.2272046731953955e-05,5.391885992475158e-06,0.3479695939187838,576,25,3,2020,13,2,6,1,0
357,30,0.192090395480226,0.14285714285714285,6.215850377022404e-07,0.0,6.693375714796748e-06,0.1883376675335067,395,25,3,2020,13,2,6,1,0
358,32,0.0903954802259887,0.14285714285714285,2.071950125674135e-07,0.0,3.346687857398374e-06,0.8500700140028006,425,25,3,2020,13,2,6,1,0
359,34,0.14124293785310735,0.7142857142857142,2.071950125674135e-07,0.0,6.507448611607949e-06,0.9368873774754951,380,25,3,2020,13,2,6,1,0
360,6,0.03954802259887005,0.0,0.0,0.0,1.30148972232159e-06,0.9886977395479096,309,25,3,2020,13,2,6,1,0
361,15,0.03954802259887005,0.0,2.071950125674135e-07,0.0,1.30148972232159e-06,0.11652330466093218,509,25,3,2020,13,2,6,1,0
362,19,0.07344632768361582,0.0,0.0,0.0,2.4170523414543814e-06,0.009401880376075214,692,25,3,2020,13,2,6,1,0
363,37,0.2033898305084746,0.07142857142857142,2.2791451382415483e-06,0.0,6.8793028179855464e-06,0.144128825765153,422,25,3,2020,13,2,6,1,0
364,38,0.01694915254237288,0.07142857142857142,0.0,0.0,7.437084127551942e-07,0.44868973794758954,911,25,3,2020,13,2,6,1,0
365,39,0.05084745762711865,0.0,0.0,1.2272046731953955e-05,1.673343928699187e-06,0.25645129025805163,633,25,3,2020,13,2,6,1,0
366,0,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.1956391278255651,510,26,3,2020,13,3,6,1,0
367,1,0.06214689265536723,0.0,2.071950125674135e-07,0.0,2.045198135076784e-06,0.4179835967193439,522,26,3,2020,13,3,6,1,0
368,4,0.03389830508474576,0.0,0.0,1.2272046731953955e-05,1.1155626191327915e-06,0.8611722344468894,348,26,3,2020,13,3,6,1,0
369,6,0.03954802259887005,0.0,0.0,0.0,1.30148972232159e-06,0.7144428885777155,728,26,3,2020,13,3,6,1,0
370,7,0.03389830508474576,0.0,0.0,0.0,1.1155626191327915e-06,0.4697939587917584,543,26,3,2020,13,3,6,1,0
371,10,0.1977401129943503,0.07142857142857142,1.2431700754044809e-06,1.2272046731953955e-05,6.693375714796748e-06,0.8248649729945989,394,26,3,2020,13,3,6,1,0
372,11,0.01694915254237288,0.0,0.0,0.0,5.577813095663957e-07,0.8179635927185437,295,26,3,2020,13,3,6,1,0
373,12,0.23728813559322035,0.07142857142857142,0.0,3.6816140195861865e-05,7.994865437118338e-06,0.5668133626725346,339,26,3,2020,13,3,6,1,0
374,13,0.0903954802259887,1.0,2.2791451382415483e-06,0.0,5.577813095663957e-06,0.4240848169633927,499,26,3,2020,13,3,6,1,0
375,14,0.01694915254237288,0.0,0.0,1.2272046731953955e-05,5.577813095663957e-07,0.045109021804360876,690,26,3,2020,13,3,6,1,0
376,15,0.07344632768361582,0.0,2.071950125674135e-07,0.0,2.4170523414543814e-06,0.6860372074414883,463,26,3,2020,13,3,6,1,0
377,17,0.3107344632768362,0.0,6.215850377022404e-07,2.454409346390791e-05,1.022599067538392e-05,0.5282056411282257,372,26,3,2020,13,3,6,1,0
378,18,0.6214689265536724,0.5714285714285714,1.2431700754044809e-06,0.0,2.193939817627823e-05,0.2646529305861172,653,26,3,2020,13,3,6,1,0
379,19,0.07344632768361582,0.0,0.0,0.0,2.4170523414543814e-06,0.0578115623124625,431,26,3,2020,13,3,6,1,0
380,21,0.11299435028248588,0.0,0.0,1.2272046731953955e-05,3.718542063775971e-06,0.709741948389678,640,26,3,2020,13,3,6,1,0
381,22,0.6836158192090396,0.21428571428571427,2.071950125674135e-07,3.6816140195861865e-05,2.305496079541102e-05,0.9865973194638928,170,26,3,2020,13,3,6,1,0
382,23,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.25895179035807164,344,26,3,2020,13,3,6,1,0
383,25,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.39067813562712544,589,26,3,2020,13,3,6,1,0
384,27,0.011299435028248588,0.0,0.0,0.0,3.718542063775971e-07,0.07621524304860972,330,26,3,2020,13,3,6,1,0
385,28,0.005649717514124294,0.0,0.0,0.0,1.8592710318879856e-07,0.9478895779155831,747,26,3,2020,13,3,6,1,0
386,29,0.1864406779661017,0.0,0.0,1.2272046731953955e-05,6.135594405230352e-06,0.14782956591318264,542,26,3,2020,13,3,6,1,0
387,30,0.22033898305084745,0.14285714285714285,6.215850377022404e-07,0.0,7.623011230740741e-06,0.12422484496899379,505,26,3,2020,13,3,6,1,0
388,32,0.11299435028248588,0.42857142857142855,2.071950125674135e-07,1.2272046731953955e-05,4.834104682908763e-06,0.5904180836167233,141,26,3,2020,13,3,6,1,0
